"","ID","Genotype","Species","Treatment","Order.within.block","mPot..kg.","Dry.weight.of.soil..kg.","mH2O..kg.","Date","PWW","WA","BB","TW","POWW","PD.WT","midday.WT","POWW.NOTES","WU","tgt_swc","SWC","species_geno"
"680","T48.10","T48","mustangensis","Control",27,7.22,4.283023213,2.684976787,"12/14",6.6,0.351502321,1,6.951502321,6.95,NA,NA,NA,1.195,0.9,0.834542763516264,"mustangensis_T48"
"681","T48.10","T48","mustangensis","Control",27,7.22,4.283023213,2.684976787,"12/16",5.82,1.131502321,1,6.951502321,6.95,NA,NA,NA,0.9875,0.9,0.689290111095474,"mustangensis_T48"
"682","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"10/28",5.841,0.675876509,1,6.516876509,NA,NA,NA,NA,0.54607845875,0.8,0.559950941006413,"mustangensis_T48"
"683","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"10/30",5.83,0.686876509,1,6.516876509,NA,NA,NA,NA,0.54157845875,0.8,0.53949687962321,"mustangensis_T48"
"684","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"11/06",5.2825,0.449691272,1,5.732191272,5.7365,NA,NA,NA,0.312,0.5,0.414096279069947,"mustangensis_T48"
"685","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"11/09",5.06,0.672191272,1,5.732191272,5.74,NA,NA,NA,0.486500000000001,0.5,0.372327938768734,"mustangensis_T48"
"686","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"11/11",5.34,0.130629527,1,5.470629527,5.47,NA,NA,NA,0.334,0.4,0.426521643346916,"mustangensis_T48"
"687","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"11/13",5.12,0.089067781,1,5.209067781,5.209067781,NA,NA,NA,0.29,0.3,0.332853511740747,"mustangensis_T48"
"688","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"11/16",4.86,0.349067781,1,5.209067781,5.2,NA,NA,NA,0.17,0.3,0.233272394210539,"mustangensis_T48"
"689","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"11/23",4.861,0.348067781,1,5.209067781,5.3045,NA,NA,NA,0.233,0.3,0.231730161614275,"mustangensis_T48"
"690","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"11/25",4.98,0.229067781,1,5.209067781,5.2,NA,NA,NA,0.264499999999999,0.3,0.274454299176385,"mustangensis_T48"
"691","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"11/27",4.9265,0.282567781,1,5.209067781,5.2315,NA,NA,NA,0.26575,0.3,0.24425110573203,"mustangensis_T48"
"692","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"11/30",4.87,0.339067781,1,5.209067781,5.21,NA,NA,NA,0.249199999999999,0.3,0.239472119427544,"mustangensis_T48"
"693","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"12/02",4.94,0.269067781,1,5.209067781,4.94,NA,NA,NA,0.23815,0.3,0.248743352858248,"mustangensis_T48"
"694","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"12/04",4.8,0.147506035,1,4.947506035,4.96,NA,NA,NA,0.108150000000001,0.2,0.170367977541132,"mustangensis_T48"
"695","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"12/07",4.753,4.78010585,1,4.947506035,4.787,NA,NA,NA,0.0589999999999999,0.2,0.16520667240875,"mustangensis_T48"
"696","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"12/09",4.7,0.509173631,1,5.209067781,5.25,NA,NA,NA,0.000999999999999848,0.3,0.122004636139728,"mustangensis_T48"
"697","T48.2","T48","mustangensis","Drought",19,7.04,4.172382544,2.615617456,"12/14",4.8695,0.339567781,1,5.209067781,5.211,NA,NA,NA,0.287166666666666,0.3,0.235088409006244,"mustangensis_T48"
"698","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"10/28",6.56,0.570166202,1,7.130166202,NA,NA,NA,NA,0.44036815175,0.8,0.563611570699167,"mustangensis_T48"
"699","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"10/30",6.64,0.490166202,1,7.130166202,NA,NA,NA,NA,0.34486815175,0.8,0.611588208507371,"mustangensis_T48"
"700","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"11/06",5.88,0.267565228,1,6.147565228,6.14,NA,NA,NA,0.242,0.5,0.450916215271806,"mustangensis_T48"
"701","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"11/09",5.54,0.607565228,1,6.147565228,6.14,NA,NA,NA,0.41,0.5,0.390696699658121,"mustangensis_T48"
"702","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"11/11",5.73,0.136178273,1,5.866178273,5.86,NA,NA,NA,0.343999999999999,0.4,0.424458037463851,"mustangensis_T48"
"703","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"11/13",5.52,0.064791319,1,5.584791319,NA,NA,NA,NA,0.280000000000001,0.3,0.337389324404519,"mustangensis_T48"
"704","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"11/16",5.25,0.334791319,1,5.584791319,5.58,NA,NA,NA,0.18,0.3,0.228997661119361,"mustangensis_T48"
"705","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"11/23",5.24,0.344791319,1,5.584791319,5.58,NA,NA,NA,0.238791319,0.3,0.238733599144164,"mustangensis_T48"
"706","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"11/25",5.29,0.294791319,1,5.584791319,5.58,NA,NA,NA,0.23,0.3,0.24676678623351,"mustangensis_T48"
"707","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"11/27",5.3185,0.266291319,1,5.584791319,5.612,NA,NA,NA,0.25375,0.3,0.251830986891043,"mustangensis_T48"
"708","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"11/30",5.21,0.374791319,1,5.584791319,5.58,NA,NA,NA,0.2897,0.3,0.238237606178719,"mustangensis_T48"
"709","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"12/02",5.37,0.214791319,1,5.584791319,5.37,NA,NA,NA,0.17815,0.3,0.26098208632483,"mustangensis_T48"
"710","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"12/04",5.21,0.093404364,1,5.303404364,5.3,NA,NA,NA,0.12815,0.2,0.195236323491322,"mustangensis_T48"
"711","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"12/07",5.13,4.992123027,1,5.303404364,5.13,NA,NA,NA,0.0219999999999999,0.2,0.168582635908943,"mustangensis_T48"
"712","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"12/14",5.33,0.254791319,1,5.584791319,5.58,NA,NA,NA,0.216666666666666,0.3,0.254725811746898,"mustangensis_T48"
"713","T48.3","T48","mustangensis","Drought",34,7.5545,4.488630455,2.813869545,"12/16",5.36,-0.056595636,1,5.303404364,5.36,NA,NA,NA,0.18,0.3,0.310056549369989,"mustangensis_T48"
"714","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"10/28",6.252,0.728189415,1,6.980189415,NA,NA,NA,NA,0.59839136475,0.8,0.505260300497898,"mustangensis_T48"
"715","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"10/30",6.36,0.620189415,1,6.980189415,NA,NA,NA,NA,0.47489136475,0.8,0.559994050307899,"mustangensis_T48"
"716","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"11/06",5.7045,0.432973538,1,6.137473538,6.142,NA,NA,NA,0.3335,0.5,0.429790024159121,"mustangensis_T48"
"717","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"11/09",5.3655,0.771973538,1,6.137473538,6.148,NA,NA,NA,0.5865,0.5,0.363397540649755,"mustangensis_T48"
"718","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"11/11",5.66,0.196568245,1,5.856568245,5.88,NA,NA,NA,0.422,0.4,0.416885319008363,"mustangensis_T48"
"719","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"11/13",5.45,0.125662953,1,5.575662953,5.575662953,NA,NA,NA,0.37,0.3,0.331803262393143,"mustangensis_T48"
"720","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"11/16",5.09,0.485662953,1,5.575662953,5.57,NA,NA,NA,0.27,0.3,0.21355396890573,"mustangensis_T48"
"721","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"11/23",5.1695,0.406162953,1,5.575662953,5.5795,NA,NA,NA,0.3045,0.3,0.228476622418924,"mustangensis_T48"
"722","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"11/25",5.22,0.355662953,1,5.575662953,5.57,NA,NA,NA,0.2995,0.3,0.237376419135997,"mustangensis_T48"
"723","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"11/27",5.2085,0.367162953,1,5.575662953,5.5925,NA,NA,NA,0.35375,0.3,0.233638504514827,"mustangensis_T48"
"724","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"11/30",5.14,0.435662953,1,5.575662953,5.57,NA,NA,NA,0.340200000000001,0.3,0.225450691535119,"mustangensis_T48"
"725","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"12/02",5.24,0.335662953,1,5.575662953,5.24,NA,NA,NA,0.29815,0.3,0.239245376446583,"mustangensis_T48"
"726","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"12/04",5.06,0.23475766,1,5.29475766,5.29,NA,NA,NA,0.148150000000001,0.2,0.148467450021434,"mustangensis_T48"
"727","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"12/07",5.007,4.874862117,2,5.29475766,5.007,NA,NA,NA,0.135,0.2,0.147933462307407,"mustangensis_T48"
"728","T48.4","T48","mustangensis","Drought",38,7.542,4.480947075,2.809052925,"12/09",4.92,0.655662953,2,5.575662953,5.58,NA,NA,NA,0.000999999999999848,0.3,0.0820749665120672,"mustangensis_T48"
"729","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"10/28",5.678,0.231562674,1,6.059562674,NA,NA,NA,NA,0.10176462375,0.8,0.590626829735759,"mustangensis_T48"
"730","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"10/30",5.542,0.367562674,1,6.059562674,NA,NA,NA,NA,0.22226462375,0.8,0.610061638565116,"mustangensis_T48"
"731","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"11/06",5.18,0.031056407,1,5.211056407,5.45,NA,NA,NA,0.0120000000000003,0.5,0.492983803329871,"mustangensis_T48"
"732","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"11/09",5.01,0.201056407,1,5.211056407,5.21,NA,NA,NA,0.25,0.5,0.508003589315134,"mustangensis_T48"
"733","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"11/11",4.94,0.034367688,1,4.974367688,4.974367688,NA,NA,NA,0.204,0.4,0.442516733540457,"mustangensis_T48"
"734","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"11/13",4.79,-0.052321031,1,4.737678969,4.79,NA,NA,NA,0.124367688,0.3,0.361052709078694,"mustangensis_T48"
"735","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"11/16",4.63,0.107678969,1,4.737678969,4.73,NA,NA,NA,0.0700000000000001,0.3,0.288305750628072,"mustangensis_T48"
"736","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"11/23",4.55,0.187678969,1,4.737678969,4.73,NA,NA,NA,0.0740000000000006,0.3,0.258731041539919,"mustangensis_T48"
"737","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"11/25",4.58,0.157678969,1,4.737678969,4.73,NA,NA,NA,0.0900000000000002,0.3,0.265068479201666,"mustangensis_T48"
"738","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"11/30",4.61,0.127678969,1,4.737678969,4.73,NA,NA,NA,0.1752,0.3,0.306789943808167,"mustangensis_T48"
"739","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"12/02",4.6,0.137678969,1,4.737678969,4.6,NA,NA,NA,0.0981500000000008,0.3,0.269293437642831,"mustangensis_T48"
"740","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"12/04",4.53,-0.029009749,1,4.500990251,4.53,NA,NA,NA,0.0381499999999994,0.2,0.227043853083311,"mustangensis_T48"
"741","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"12/14",4.58,0.157678969,1,4.737678969,4.737678969,NA,NA,NA,0.106666666666667,0.3,0.266690645446466,"mustangensis_T48"
"742","T48.5","T48","mustangensis","Drought",17,6.3945,3.775612813,2.366887187,"12/16",4.62,-0.119009749,1,4.500990251,4.62,NA,NA,NA,0.0776789690000004,0.3,0.325140562180921,"mustangensis_T48"
"743","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"10/28",6.302,0.626505107,1,6.928505107,NA,NA,NA,NA,0.4991679668,0.8,0.585197993989445,"mustangensis_T48"
"744","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"10/30",6.3,0.628505107,1,6.928505107,NA,NA,NA,NA,0.4715679668,0.8,0.574883998166102,"mustangensis_T48"
"745","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/02",6.0255,0.903005107,1,6.928505107,6.959,NA,NA,NA,0.5244679668,0.8,0.525287131293851,"mustangensis_T48"
"746","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/04",6.3905,0.538005107,1,6.928505107,6.924,NA,NA,NA,0.325999999999999,0.8,0.708965943869564,"mustangensis_T48"
"747","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/06",6.26,0.668505107,1,6.928505107,6.92,NA,NA,NA,0.528000000000001,0.8,0.679279573282376,"mustangensis_T48"
"748","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/09",5.81,1.118505107,1,6.928505107,6.92,NA,NA,NA,0.858,0.8,0.597843849738066,"mustangensis_T48"
"749","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/11",6.27,0.658505107,2,6.928505107,6.92,NA,NA,NA,0.48,0.8,0.680355816324812,"mustangensis_T48"
"750","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/13",6.14,0.788505107,2,6.928505107,6.93,NA,NA,NA,0.632,0.8,0.657037217072036,"mustangensis_T48"
"751","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/23",5.8355,1.371752553,2,7.207252553,7.248,NA,NA,NA,1.123752553,0.9,0.653943476481696,"mustangensis_T48"
"752","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/25",6.21,0.997252553,2,7.207252553,7.2,NA,NA,NA,0.836258078,0.9,0.728428005768861,"mustangensis_T48"
"753","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/27",6.022,1.185252553,2,7.207252553,7.228,NA,NA,NA,1.0094,0.9,0.686095779433052,"mustangensis_T48"
"754","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"11/30",6.74,0.467252553,2,7.207252553,7.21,NA,NA,NA,0.7817,0.9,0.819908664375905,"mustangensis_T48"
"755","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"12/02",6.95,0.257252553,2,7.207252553,7.2,NA,NA,NA,0.674829039,0.9,0.854348441733852,"mustangensis_T48"
"756","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"12/04",6.45,0.757252553,2,7.207252553,7.2,NA,NA,NA,1.164829039,0.9,0.762867783126807,"mustangensis_T48"
"757","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"12/07",6.49,7.201293872,3,6.928505107,7.2,NA,NA,NA,1.78,0.9,0.820042736635421,"mustangensis_T48"
"758","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"12/09",6.45,0.758546425,3,6.928505107,7.2,NA,NA,NA,1.092,0.9,0.862867782911558,"mustangensis_T48"
"759","T48.6","T48","mustangensis","Control",48,7.486,4.446525534,2.787474466,"12/14",6.45,0.757252553,3,7.207252553,7.25,NA,NA,NA,1.8425,0.9,0.773719900471368,"mustangensis_T48"
"760","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"10/28",6.263,0.595362117,1,6.858362117,NA,NA,NA,NA,0.4680249768,0.8,0.565657096106288,"mustangensis_T48"
"761","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"10/30",6.287,0.571362117,1,6.858362117,NA,NA,NA,NA,0.4144249768,0.8,0.588498167012217,"mustangensis_T48"
"762","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/02",6.0515,0.806862117,1,6.858362117,6.5885,NA,NA,NA,0.4283249768,0.8,0.55015779799155,"mustangensis_T48"
"763","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/04",6.0595,0.798862117,1,6.858362117,6.869,NA,NA,NA,0.2865,0.8,0.606263444383496,"mustangensis_T48"
"764","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/06",6.3,0.558362117,1,6.858362117,6.8605,NA,NA,NA,0.433,0.8,0.70070945979611,"mustangensis_T48"
"765","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/09",5.8465,1.011862117,1,6.858362117,6.9095,NA,NA,NA,0.762,0.8,0.616958866474368,"mustangensis_T48"
"766","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/11",6.3,0.558362117,1,6.858362117,6.88,NA,NA,NA,0.439500000000001,0.8,0.708051232587302,"mustangensis_T48"
"767","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/13",6.21,0.648362117,1,6.858362117,6.86,NA,NA,NA,0.522,0.8,0.686388470894774,"mustangensis_T48"
"768","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/23",6.1215,1.012681059,1,7.134181059,7.1425,NA,NA,NA,0.7605,0.9,0.715664922708,"mustangensis_T48"
"769","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/25",6.27,0.864181059,1,7.134181059,7.13,NA,NA,NA,0.670758078,0.9,0.744850735532244,"mustangensis_T48"
"770","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/27",6.266,0.868181059,1,7.134181059,7.1635,NA,NA,NA,0.6954,0.9,0.74185964291361,"mustangensis_T48"
"771","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"11/30",6.89,0.244181059,1,7.134181059,7.13,NA,NA,NA,0.5672,0.9,0.861050151807649,"mustangensis_T48"
"772","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"12/02",6.97,0.164181059,1,7.134181059,7.13,NA,NA,NA,0.574829039,0.9,0.86947959464198,"mustangensis_T48"
"773","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"12/04",6.83,0.304181059,1,7.134181059,7.13,NA,NA,NA,0.714829039,0.9,0.844100626968725,"mustangensis_T48"
"774","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"12/07",6.953,6.736133705,1,6.858362117,6.9543,NA,NA,NA,1.247,0.9,0.916397862943724,"mustangensis_T48"
"775","T48.7","T48","mustangensis","Control",33,7.41,4.399810585,2.758189415,"12/09",6.87,0.264181059,1,6.858362117,6.87,NA,NA,NA,0.4263,0.9,0.919501156340997,"mustangensis_T48"
"776","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"10/28",6.2,0.323798514,1,6.523798514,NA,NA,NA,NA,0.1964613738,0.8,0.677297077501359,"mustangensis_T48"
"777","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"10/30",6.22,0.303798514,1,6.523798514,NA,NA,NA,NA,0.1468613738,0.8,0.680161304625484,"mustangensis_T48"
"778","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/02",6.06,0.463798514,1,6.523798514,6.52,NA,NA,NA,0.0852613738,0.8,0.653428518133652,"mustangensis_T48"
"779","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/06",6.27,0.253798514,1,6.523798514,6.52,NA,NA,NA,0.124000000000001,0.8,0.752721725103313,"mustangensis_T48"
"780","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/09",6,0.523798514,1,6.523798514,6.52,NA,NA,NA,0.268,0.8,0.699256152119649,"mustangensis_T48"
"781","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/11",6.22,0.303798514,1,6.523798514,6.52,NA,NA,NA,0.13,0.8,0.741264816606814,"mustangensis_T48"
"782","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/13",6.19,0.333798514,1,6.523798514,6.52,NA,NA,NA,0.181999999999999,0.8,0.735536362358564,"mustangensis_T48"
"783","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/20",6.29,0.495649257,1,6.785649257,6.78,NA,NA,NA,0.2725,0.9,0.804277813261181,"mustangensis_T48"
"784","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/23",5.94,0.845649257,1,6.785649257,6.78,NA,NA,NA,0.592,0.9,0.737445847031601,"mustangensis_T48"
"785","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/25",6.31,0.475649257,1,6.785649257,6.78,NA,NA,NA,0.268258078000001,0.9,0.808096782760014,"mustangensis_T48"
"786","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/27",6.241,0.544649257,1,6.785649257,6.7985,NA,NA,NA,0.370400000000001,0.9,0.79492133798904,"mustangensis_T48"
"787","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"11/30",6.56,0.225649257,1,6.785649257,6.79,NA,NA,NA,0.5322,0.9,0.859366448281849,"mustangensis_T48"
"788","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"12/02",6.75,0.035649257,1,6.785649257,6.78,NA,NA,NA,0.454829039,0.9,0.89402359648376,"mustangensis_T48"
"789","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"12/04",6.11,0.675649257,1,6.785649257,6.78,NA,NA,NA,1.084829039,0.9,0.769907087771683,"mustangensis_T48"
"790","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"12/07",6.52,6.723634633,1,6.523798514,6.72,NA,NA,NA,1.13,0.9,0.898195962535952,"mustangensis_T48"
"791","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"12/09",6.58,0.19928389,1,6.523798514,6.73,NA,NA,NA,0.482,0.9,0.948195962574142,"mustangensis_T48"
"792","T48.8","T48","mustangensis","Control",39,7.0475,4.176992572,2.618507428,"12/14",6.7795,0.006149257,1,6.785649257,6.798,NA,NA,NA,0.9055,0.9,0.898825808753825,"mustangensis_T48"
"793","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"10/28",5.592,0.358633241,1,6.10063324,NA,NA,NA,NA,0.2312961008,0.8,0.613495456108895,"mustangensis_T48"
"794","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"10/30",5.604,0.346633241,1,6.10063324,NA,NA,NA,NA,0.1896961008,0.8,0.589166947638219,"mustangensis_T48"
"795","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/02",5.48,0.620633241,1,6.10063324,6.1,NA,NA,NA,0.2420961008,0.8,0.565677353252739,"mustangensis_T48"
"796","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/04",5.71,0.390633241,1,6.10063324,6.1,NA,NA,NA,0.1475,0.8,0.717940259715762,"mustangensis_T48"
"797","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/06",5.75,0.212193129,1,5.962193129,5.96,NA,NA,NA,0.214,0.8,0.755364240336209,"mustangensis_T48"
"798","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/09",5.35,0.612193129,1,5.962193129,5.96,NA,NA,NA,0.358,0.8,0.671145678603277,"mustangensis_T48"
"799","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/11",5.55,0.412193129,1,5.962193129,5.96,NA,NA,NA,0.24,0.8,0.713091382863063,"mustangensis_T48"
"800","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/13",5.46,0.502193129,1,5.962193129,5.96,NA,NA,NA,0.352,0.8,0.694215815946159,"mustangensis_T48"
"801","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/23",5.59,0.610596565,1,6.200596565,6.22,NA,NA,NA,0.542,0.9,0.809566502450843,"mustangensis_T48"
"802","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/25",5.51,0.690596565,1,6.200596565,6.2,NA,NA,NA,0.508258078,0.9,0.759231657339099,"mustangensis_T48"
"803","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/27",5.3815,0.819096565,1,6.200596565,6.237,NA,NA,NA,0.6499,0.9,0.728086971926208,"mustangensis_T48"
"804","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"11/30",6.21,-0.009403435,1,6.200596565,6.2,NA,NA,NA,0.3207,0.9,0.909607007110433,"mustangensis_T48"
"805","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"12/02",6.2,0.000596565,1,6.200596565,6.2,NA,NA,NA,0.414829039,0.9,0.899749766609383,"mustangensis_T48"
"806","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"12/04",6.05,0.150596565,1,6.200596565,6.21,NA,NA,NA,0.564829039,0.9,0.868290488414543,"mustangensis_T48"
"807","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"12/07",6.15,6.39529364,1,5.962193129,6.39,NA,NA,NA,1.13,0.9,0.94136062586229,"mustangensis_T48"
"808","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"12/09",6.08,0.31529364,1,5.962193129,6.39,NA,NA,NA,0.652,0.9,1.01443076331004,"mustangensis_T48"
"809","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"12/14",6.24,-0.039403435,1,6.200596565,6.24,NA,NA,NA,0.845,0.9,0.908264024156649,"mustangensis_T48"
"810","T48.9","T48","mustangensis","Control",50,6.439,3.802965645,2.384034355,"12/16",5.54,0.660596565,1,6.200596565,6.2,NA,NA,NA,0.5575,0.9,0.761454059247397,"mustangensis_T48"
"811","T52.1","T52","aestivalis","Drought",55,6.99,4.141649025,2.596350975,"10/28",6.05,0.420729805,1,6.470729805,NA,NA,NA,NA,0.29093175475,0.8,0.673098896038121,"aestivalis_T52"
"812","T52.1","T52","aestivalis","Drought",55,6.99,4.141649025,2.596350975,"10/30",6.1,0.370729805,1,6.470729805,NA,NA,NA,NA,0.22543175475,0.8,0.647582315021951,"aestivalis_T52"
