"Species","Treatment","ID","Genotype","species_geno","sumwu","canopy_biomass","root_biomass","ratio_canopy_root","TotalLeafArea","leafarea_wu","canopy_biomass_wu","root_biomass_wu","Treatment_factor","mean_sumwu","sd_sumwu","Tukey_sumwu","mean_canopy_biomass","sd_canopy_biomass","Tukey_canopy_biomass","mean_root_biomass","sd_root_biomass","Tukey_root_biomass","mean_ratio_canopy_root","sd_ratio_canopy_root","Tukey_ratio_canopy_root","mean_TotalLeafArea","sd_TotalLeafArea","Tukey_TotalLeafArea","mean_leafarea_wu","sd_leafarea_wu","Tukey_leafarea_wu","mean_canopy_biomass_wu","sd_canopy_biomass_wu","Tukey_canopy_biomass_wu","mean_root_biomass_wu","sd_root_biomass_wu","Tukey_root_biomass_wu"
"cinerea","Drought","b42-34.1","b42-34","cinerea_b42-34",2.4683400655,14,4.6441,0.331721428571429,719.19,291.365849484081,5.6718278796662,1.88146684685413,"Drought",3.11662711243333,0.814320395807169,"bc",16.72,5.30773021168183,"bc",6.59334,2.11901005967409,"d",0.401477928522788,0.101193105403805,"c",NA,NA,"bc",NA,NA,"ab",5.36606681976662,0.898973172206278,"ab",2.1412060946082,0.647559008832326,"b"
"cinerea","Drought","b42-34.5","b42-34","cinerea_b42-34",2.7863275295,17.8,9.076,0.509887640449438,996.78,357.739709150011,6.38833726887599,3.25733421642238,"Drought",3.11662711243333,0.814320395807169,"bc",16.72,5.30773021168183,"bc",6.59334,2.11901005967409,"d",0.401477928522788,0.101193105403805,"c",NA,NA,"bc",NA,NA,"ab",5.36606681976662,0.898973172206278,"ab",2.1412060946082,0.647559008832326,"b"
"cinerea","Drought","b42-34.2","b42-34","cinerea_b42-34",4.2749681995,25.2,7.3155,0.290297619047619,NA,NA,5.89478069168968,1.71124079960539,"Drought",3.11662711243333,0.814320395807169,"bc",16.72,5.30773021168183,"bc",6.59334,2.11901005967409,"d",0.401477928522788,0.101193105403805,"c",NA,NA,"bc",NA,NA,"ab",5.36606681976662,0.898973172206278,"ab",2.1412060946082,0.647559008832326,"b"
"cinerea","Drought","b42-34.3","b42-34","cinerea_b42-34",2.4082084495,11.2,4.1369,0.369366071428571,NA,NA,4.65076019574858,1.71783302266003,"Drought",3.11662711243333,0.814320395807169,"bc",16.72,5.30773021168183,"bc",6.59334,2.11901005967409,"d",0.401477928522788,0.101193105403805,"c",NA,NA,"bc",NA,NA,"ab",5.36606681976662,0.898973172206278,"ab",2.1412060946082,0.647559008832326,"b"
"cinerea","Drought","b42-34.4","b42-34","cinerea_b42-34",3.64529131816667,15.4,7.7942,0.506116883116883,NA,NA,4.22462806285264,2.13815558749909,"Drought",3.11662711243333,0.814320395807169,"bc",16.72,5.30773021168183,"bc",6.59334,2.11901005967409,"d",0.401477928522788,0.101193105403805,"c",NA,NA,"bc",NA,NA,"ab",5.36606681976662,0.898973172206278,"ab",2.1412060946082,0.647559008832326,"b"
"hybrid","Control","TXNM0821.10","TXNM0821","riparia_TXNM0821",8.6685389964,41.9,9.7118,0.231785202863962,NA,NA,4.83357114934833,1.1203502694091,"Control",9.14611123464,1.62536961070815,"b",50.06,6.01855464376623,"bc",14.74844,4.14285335282339,"bc",0.290723525549152,0.053056750794997,"bc",NA,NA,"bc",NA,NA,"ab",5.56957564361845,0.876009444658997,"ab",1.61964358405619,0.372829018357775,"ab"
"hybrid","Control","TXNM0821.5","TXNM0821","riparia_TXNM0821",9.8098328694,52.9,13.4268,0.253814744801512,5713.422256,582.417899679207,5.39254854840718,1.36870833364373,"Control",9.14611123464,1.62536961070815,"b",50.06,6.01855464376623,"bc",14.74844,4.14285335282339,"bc",0.290723525549152,0.053056750794997,"bc",NA,NA,"bc",NA,NA,"ab",5.56957564361845,0.876009444658997,"ab",1.61964358405619,0.372829018357775,"ab"
"hybrid","Control","TXNM0821.6","TXNM0821","riparia_TXNM0821",6.5762590524,45.9,12.6397,0.275374727668845,NA,NA,6.97965205358643,1.92201978347966,"Control",9.14611123464,1.62536961070815,"b",50.06,6.01855464376623,"bc",14.74844,4.14285335282339,"bc",0.290723525549152,0.053056750794997,"bc",NA,NA,"bc",NA,NA,"ab",5.56957564361845,0.876009444658997,"ab",1.61964358405619,0.372829018357775,"ab"
"hybrid","Control","TXNM0821.7","TXNM0821","riparia_TXNM0821",10.8141685234,52.8,18.1925,0.344554924242424,5499.96894,508.589165047596,4.88248355717316,1.68228375215668,"Control",9.14611123464,1.62536961070815,"b",50.06,6.01855464376623,"bc",14.74844,4.14285335282339,"bc",0.290723525549152,0.053056750794997,"bc",NA,NA,"bc",NA,NA,"ab",5.56957564361845,0.876009444658997,"ab",1.61964358405619,0.372829018357775,"ab"
"hybrid","Control","TXNM0821.9","TXNM0821","riparia_TXNM0821",9.8617567316,56.8,19.7714,0.348088028169014,5701.947288,578.187785724755,5.75962290957715,2.00485578159179,"Control",9.14611123464,1.62536961070815,"b",50.06,6.01855464376623,"bc",14.74844,4.14285335282339,"bc",0.290723525549152,0.053056750794997,"bc",NA,NA,"bc",NA,NA,"ab",5.56957564361845,0.876009444658997,"ab",1.61964358405619,0.372829018357775,"ab"
"hybrid","Drought","TXNM0821.1","TXNM0821","riparia_TXNM0821",3.0873567775,15.9,10.5526,0.663685534591195,1193.22,386.485944447993,5.15003646999136,3.41800470775037,"Drought",4.0632423859,0.772401392007069,"b",19.3,4.2573465914816,"bc",10.72638,2.38187527528206,"bc",0.560813860997738,0.079319276212148,"bc",NA,NA,"bc",NA,NA,"ab",4.76690648176473,0.60016710465788,"ab",2.67904681397234,0.56368618346735,"ab"
"hybrid","Drought","TXNM0821.2","TXNM0821","riparia_TXNM0821",4.79445287816667,23,10.5019,0.456604347826087,1834.841647,382.700944951537,4.79721056488824,2.19042720136521,"Drought",4.0632423859,0.772401392007069,"b",19.3,4.2573465914816,"bc",10.72638,2.38187527528206,"bc",0.560813860997738,0.079319276212148,"bc",NA,NA,"bc",NA,NA,"ab",4.76690648176473,0.60016710465788,"ab",2.67904681397234,0.56368618346735,"ab"
"hybrid","Drought","TXNM0821.3","TXNM0821","riparia_TXNM0821",3.41887349016667,16.7,8.5535,0.512185628742515,1742.87,509.779026633429,4.88464988483264,2.50184747245006,"Drought",4.0632423859,0.772401392007069,"b",19.3,4.2573465914816,"bc",10.72638,2.38187527528206,"bc",0.560813860997738,0.079319276212148,"bc",NA,NA,"bc",NA,NA,"ab",4.76690648176473,0.60016710465788,"ab",2.67904681397234,0.56368618346735,"ab"
"hybrid","Drought","TXNM0821.4","TXNM0821","riparia_TXNM0821",4.2968340295,16.1,9.3114,0.578347826086957,NA,NA,3.7469448178508,2.1670373898718,"Drought",4.0632423859,0.772401392007069,"b",19.3,4.2573465914816,"bc",10.72638,2.38187527528206,"bc",0.560813860997738,0.079319276212148,"bc",NA,NA,"bc",NA,NA,"ab",4.76690648176473,0.60016710465788,"ab",2.67904681397234,0.56368618346735,"ab"
"hybrid","Drought","TXNM0821.8","TXNM0821","riparia_TXNM0821",4.71869475416667,24.8,14.7125,0.593245967741935,2165.060221,458.826080896253,5.25569067126058,3.11791729842425,"Drought",4.0632423859,0.772401392007069,"b",19.3,4.2573465914816,"bc",10.72638,2.38187527528206,"bc",0.560813860997738,0.079319276212148,"bc",NA,NA,"bc",NA,NA,"ab",4.76690648176473,0.60016710465788,"ab",2.67904681397234,0.56368618346735,"ab"
"mustangensis","Control","T48.10","T48","mustangensis_T48",11.6147186644,49.5,14.169,0.286242424242424,4996.110979,430.153421994926,4.26183374994018,1.21991762430106,"Control",10.2068974192,2.9670506255098,"ab",45.86,16.1478481538563,"bc",17.9715,3.563853929386,"ab",0.423345541928077,0.140496628954714,"abc",NA,NA,"c",NA,NA,"b",4.44692886484761,0.655366597424046,"b",1.83435009582079,0.41945171440757,"ab"
"mustangensis","Control","T48.6","T48","mustangensis_T48",14.6244726094,70,23.707,0.338671428571429,5906.512218,403.878647507845,4.78649739170812,1.62104990950321,"Control",10.2068974192,2.9670506255098,"ab",45.86,16.1478481538563,"bc",17.9715,3.563853929386,"ab",0.423345541928077,0.140496628954714,"abc",NA,NA,"c",NA,NA,"b",4.44692886484761,0.655366597424046,"b",1.83435009582079,0.41945171440757,"ab"
"mustangensis","Control","T48.7","T48","mustangensis_T48",9.4105910864,41.3,18.5126,0.448246973365617,NA,NA,4.38867225457134,1.96720905520526,"Control",10.2068974192,2.9670506255098,"ab",45.86,16.1478481538563,"bc",17.9715,3.563853929386,"ab",0.423345541928077,0.140496628954714,"abc",NA,NA,"c",NA,NA,"b",4.44692886484761,0.655366597424046,"b",1.83435009582079,0.41945171440757,"ab"
"mustangensis","Control","T48.8","T48","mustangensis_T48",7.2251002774,25.4,16.5155,0.650216535433071,3016.842794,417.550300780826,3.51552214153356,2.2858506271062,"Control",10.2068974192,2.9670506255098,"ab",45.86,16.1478481538563,"bc",17.9715,3.563853929386,"ab",0.423345541928077,0.140496628954714,"abc",NA,NA,"c",NA,NA,"b",4.44692886484761,0.655366597424046,"b",1.83435009582079,0.41945171440757,"ab"
"mustangensis","Control","T48.9","T48","mustangensis_T48",8.1596044584,43.1,16.9534,0.393350348027842,NA,NA,5.28211878648483,2.07772326298821,"Control",10.2068974192,2.9670506255098,"ab",45.86,16.1478481538563,"bc",17.9715,3.563853929386,"ab",0.423345541928077,0.140496628954714,"abc",NA,NA,"c",NA,NA,"b",4.44692886484761,0.655366597424046,"b",1.83435009582079,0.41945171440757,"ab"
"mustangensis","Drought","T48.1","T48","mustangensis_T48",3.2188558495,10.7,11.1375,1.04088785046729,797.84,247.864470266331,3.32416252863951,3.46008038903949,"Drought",3.6326298047,1.27570704850453,"ab",13.32,4.88333902161216,"bc",15.97296,3.99026431994173,"ab",1.33427425026458,0.573794188744506,"abc",NA,NA,"c",NA,NA,"b",3.6587138925935,0.324592832082315,"b",4.90915143246829,2.18811142591991,"ab"
"mustangensis","Drought","T48.5","T48","mustangensis_T48",1.64424257116667,6,13.9462,2.32436666666667,NA,NA,3.64909661458449,8.48183853438638,"Drought",3.6326298047,1.27570704850453,"ab",13.32,4.88333902161216,"bc",15.97296,3.99026431994173,"ab",1.33427425026458,0.573794188744506,"abc",NA,NA,"c",NA,NA,"b",3.6587138925935,0.324592832082315,"b",4.90915143246829,2.18811142591991,"ab"
"mustangensis","Drought","T48.2","T48","mustangensis_T48",4.38607358416667,15.6,17.4062,1.11578205128205,954.4,217.597808537754,3.5567118746741,3.9685152713431,"Drought",3.6326298047,1.27570704850453,"ab",13.32,4.88333902161216,"bc",15.97296,3.99026431994173,"ab",1.33427425026458,0.573794188744506,"abc",NA,NA,"c",NA,NA,"b",3.6587138925935,0.324592832082315,"b",4.90915143246829,2.18811142591991,"ab"
"mustangensis","Drought","T48.3","T48","mustangensis_T48",3.97844428916667,16.7,21.8026,1.30554491017964,1041.42,261.765636089412,4.19762067436113,5.48018230627701,"Drought",3.6326298047,1.27570704850453,"ab",13.32,4.88333902161216,"bc",15.97296,3.99026431994173,"ab",1.33427425026458,0.573794188744506,"abc",NA,NA,"c",NA,NA,"b",3.6587138925935,0.324592832082315,"b",4.90915143246829,2.18811142591991,"ab"
"mustangensis","Drought","T48.4","T48","mustangensis_T48",4.9355327295,17.6,15.5723,0.884789772727273,NA,NA,3.56597777070825,3.15514066129546,"Drought",3.6326298047,1.27570704850453,"ab",13.32,4.88333902161216,"bc",15.97296,3.99026431994173,"ab",1.33427425026458,0.573794188744506,"abc",NA,NA,"c",NA,NA,"b",3.6587138925935,0.324592832082315,"b",4.90915143246829,2.18811142591991,"ab"
"riparia","Control","NY1.10","NY1","riparia_NY1",14.5938969354,76.6,16.9374,0.221114882506527,7682.946288,526.449263141204,5.24876942320961,1.16058103431685,"Control",11.3139106776,1.93182960093978,"ab",NA,NA,"bc",16.18496,6.43523309546748,"abc",NA,NA,"abc",NA,NA,"bc",NA,NA,"ab",NA,NA,"ab",1.44831805545734,0.627308017652173,"ab"
"riparia","Control","NY1.6","NY1","riparia_NY1",9.8846128134,32.6,10.2164,0.313386503067485,NA,NA,3.29805533260808,1.03356602760912,"Control",11.3139106776,1.93182960093978,"ab",NA,NA,"bc",16.18496,6.43523309546748,"abc",NA,NA,"abc",NA,NA,"bc",NA,NA,"ab",NA,NA,"ab",1.44831805545734,0.627308017652173,"ab"
