SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
28,11:27:32,11/17/2020,auto g+f+bcode ,Niko,,1149.6,,,0.475085,2.922352,0.408651,6.911179,2.15678,1.964046,3.816487,1.659708,19.422255,21.328175,37.740856,0.441786,PSF-00177_20201117112732,0,0,0,116.085648,268.484131,0.567626,0.5,0.8,78.749741,52.77,48.06,29.28,28.1,101.12,156.8,156.8,0,347,4.106,11:21:09,11/17/2020,-0.25,0,-0.001,0.002,-0.137,0.071,0.092,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.456468,2.456502,1.641898,0.930594,0.230116,-0.014333,0.192641,0.405887,116.085648,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117112732,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
29,11:28:13,11/17/2020,auto g+f+bcode ,Niko,,2214.4.2,,,0.006248,2.922403,0.006235,0.17455,1.865475,1.860593,4.606181,2.740706,18.39744,18.445715,45.545666,0.441786,PSF-00177_20201117112813,0,0,0,105.197311,124.117256,0.152436,0.5,0.8,21.333607,45.08,44.96,29.49,31.37,101.13,156.8,156.5,0.2,350,4.105,11:21:09,11/17/2020,-0.25,-0.001,0.003,-9999,0.498,0.901,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.452065,2.445801,1.641952,0.92987,0.228168,0.023162,0.196894,0.408502,105.197311,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117112813,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
30,11:28:33,11/17/2020,auto g+f+bcode ,Niko,,2214.4.2,,,0.006784,2.922853,0.006768,0.194196,1.834325,1.828893,4.643297,2.808973,18.082872,18.13658,45.909828,0.441786,PSF-00177_20201117112833,0,0,0,107.639191,125.470879,0.142118,0.5,0.8,19.607077,44.04,43.91,29.61,31.51,101.14,156.8,156,0.5,345,4.105,11:21:09,11/17/2020,-0.25,-0.002,-0.002,0.009,0.103,0.213,2.614,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450545,2.444316,1.642428,0.928699,0.227142,0.023522,0.198948,0.404226,107.639191,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117112833,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
31,11:29:02,11/17/2020,auto g+f+bcode ,Niko,,T52.5,,,0.00697,2.923129,0.006954,0.20043,1.874902,1.869299,4.695598,2.820695,18.481012,18.536409,46.4235,0.441786,PSF-00177_20201117112902,0,0,0,138.424866,266.192078,0.479981,0.5,0.8,49.582787,44.58,44.45,29.78,31.7,101.15,156.9,154.6,1.4,258,4.104,11:21:09,11/17/2020,-0.25,0.001,0.003,-9999,1.023,1.283,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.451269,2.445037,1.64272,0.925133,0.225644,0.023926,0.202089,0.329668,138.424866,0.000504,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117112902,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
32,11:29:20,11/17/2020,auto g+f+bcode ,Niko,,T52.5,,,0.015614,2.921651,0.015531,0.438375,1.876215,1.863946,4.639206,2.762991,18.428183,18.549484,45.866211,0.441786,PSF-00177_20201117112920,0,0,0,138.825775,295.723572,0.530556,0.5,0.8,41.133026,44.36,44.07,29.88,31.49,101.15,156.7,155.4,0.9,194,4.063,11:21:09,11/17/2020,-0.25,0.001,0.003,-9999,-2.266,0.662,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450709,2.444703,1.641157,0.927,0.224761,0.020029,0.203897,0.274229,138.825775,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117112920,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
33,11:29:53,11/17/2020,auto g+f+bcode ,Niko,,V57-96.9,,,0.447744,2.921166,0.388236,7.156724,2.000317,1.800171,3.811416,1.8111,17.796339,19.774963,37.679344,0.441786,PSF-00177_20201117112953,0,0,0,99.237442,271.757141,0.63483,0.5,0.8,50.190197,46.83,42.14,30.05,28.07,101.15,156.6,156.6,0,198,4.102,11:21:09,11/17/2020,-0.25,0.001,0.003,0.013,-0.055,0.084,0.14,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.44794,2.448112,1.640646,0.930258,0.223253,-0.024017,0.207221,0.277526,99.237442,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117112953,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
34,11:30:04,11/17/2020,auto g+f+bcode ,Niko,,V57-96.9,,,0.233112,2.921998,0.215889,4.382409,1.986207,1.863713,3.978995,1.992788,18.424786,19.635767,39.336601,0.441786,PSF-00177_20201117113004,0,0,0,100.269554,271.142731,0.630196,0.5,0.8,53.400166,46.37,43.51,30.09,28.82,101.15,156.7,155.4,0.8,212,4.102,11:21:09,11/17/2020,-0.25,-0.002,0.002,0.015,-0.111,0.707,-1.894,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449872,2.447464,1.641524,0.927224,0.222833,-0.015648,0.208218,0.289733,100.269554,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113004,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
35,11:30:41,11/17/2020,auto g+f+bcode ,Niko,,255189.01.4,,,0.026025,2.920979,0.025796,0.639453,1.937217,1.919319,4.366705,2.429489,18.973568,19.150497,43.167389,0.441786,PSF-00177_20201117113041,0,0,0,106.654289,296.483154,0.640269,0.5,0.8,47.001347,44.78,44.36,30.27,30.43,101.16,156.6,156.5,0,184,4.102,11:21:09,11/17/2020,-0.25,-0.002,-0.003,-9999,-0.36,0.397,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.45104,2.445205,1.640448,0.929981,0.221311,0.001979,0.211882,0.265368,106.654289,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113041,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
36,11:30:55,11/17/2020,auto g+f+bcode ,Niko,,255189.01.4,,,0.022163,2.921202,0.021996,0.540633,1.968665,1.953541,4.376868,2.408203,19.312691,19.462204,43.269669,0.441786,PSF-00177_20201117113055,0,0,0,104.433777,314.208984,0.66763,0.5,0.8,39.327118,45.33,44.99,30.33,30.47,101.15,156.6,155.6,0.6,147,4.102,11:21:09,11/17/2020,-0.25,0,-0.002,-9999,-4.439,0.638,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.451903,2.445966,1.640683,0.927669,0.220739,0.00167,0.213232,0.234172,104.433777,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113055,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
37,11:31:43,11/17/2020,auto g+f+bcode ,Niko,,b40-14.7,,,0.011403,2.923182,0.011359,0.279597,2.053245,2.045442,4.463034,2.409789,20.220673,20.297808,44.120312,0.441786,PSF-00177_20201117113143,0,0,0,107.42569,303.503387,0.646048,0.5,0.8,41.560364,46.69,46.52,30.55,30.81,101.16,156.9,156.2,0.4,161,4.1,11:21:09,11/17/2020,-0.25,0,0.001,-9999,1.096,1.717,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.454005,2.447808,1.642776,0.929091,0.218845,0.003182,0.217954,0.24584,107.42569,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113143,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
38,11:32:16,11/17/2020,auto g+f+bcode ,Niko,,b40-14.7,,,0.030091,2.921296,0.029784,0.74213,2.009552,1.988801,4.449521,2.439969,19.661417,19.866554,43.988243,0.441786,PSF-00177_20201117113216,0,0,0,104.158043,270.207886,0.614526,0.5,0.8,50.380692,45.27,44.8,30.72,30.76,101.15,156.7,155,1.1,205,4.1,11:32:03,11/17/2020,-0.2,0,-0.001,-9999,-0.2,-0.365,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.451551,2.445714,1.640783,0.926087,0.217419,0.000463,0.221029,0.283812,104.158043,0.000511,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113216,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
39,11:32:57,11/17/2020,auto g+f+bcode ,Niko,,b42-24.8,,,0.387945,2.923708,0.342499,6.314703,2.168749,1.992801,3.977135,1.808386,19.700129,21.439487,39.316551,0.441786,PSF-00177_20201117113257,0,0,0,126.573799,298.540588,0.576025,0.5,0.8,59.921406,48.36,44.44,30.9,28.81,101.16,157,154,1.9,260,4.098,11:32:03,11/17/2020,-0.2,0.004,0.004,0.016,0.343,0.068,0.097,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450999,2.449968,1.643334,0.923537,0.215907,-0.025655,0.224916,0.331226,126.573799,0.000489,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113257,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
40,11:33:06,11/17/2020,auto g+f+bcode ,Niko,,b42-24.8,,,0.166214,2.922507,0.15727,3.292914,2.093771,2.001861,4.146513,2.052742,19.789202,20.697775,40.989956,0.441786,PSF-00177_20201117113306,0,0,0,144.284958,328.151825,0.56031,0.5,0.8,56.840992,46.62,44.57,30.92,29.53,101.16,156.8,155.6,0.8,254,4.098,11:32:03,11/17/2020,-0.2,0.005,0.004,-9999,0.28,-1.597,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.451184,2.447549,1.642062,0.927542,0.215684,-0.017193,0.225617,0.325676,144.284958,0.000489,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113306,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
41,11:33:47,11/17/2020,auto g+f+bcode ,Niko,,ANU65.4,,,0.021154,2.921028,0.021002,0.563561,1.986268,1.970502,4.612271,2.626003,19.478537,19.634384,45.592579,0.441786,PSF-00177_20201117113347,0,0,0,115.534904,267.331116,0.567821,0.5,0.8,48.150414,43.9,43.55,31.05,31.39,101.16,156.6,156.1,0.3,212,4.098,11:32:03,11/17/2020,-0.2,0,0,-9999,0.171,0.626,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449704,2.443725,1.6405,0.928843,0.214571,0.004134,0.229429,0.289868,115.534904,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113347,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
42,11:34:00,11/17/2020,auto g+f+bcode ,Niko,,ANU65.4,,,0.045854,2.922264,0.045146,1.189998,1.976739,1.943477,4.557179,2.580441,19.21125,19.540041,45.047668,0.441786,PSF-00177_20201117113400,0,0,0,115.586044,240.921021,0.520233,0.5,0.8,47.908619,43.58,42.85,31.09,31.18,101.16,156.8,155.8,0.6,230,4.042,11:32:03,11/17/2020,-0.2,0.001,0.001,-9999,1.951,1.627,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448704,2.443276,1.641805,0.928009,0.214219,0.000983,0.23058,0.305554,115.586044,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113400,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
43,11:34:29,11/17/2020,auto g+f+bcode ,Niko,,TXNM0821.1,,,0.008267,2.923173,0.008243,0.236506,1.956925,1.950318,4.76288,2.805955,19.279535,19.344847,47.082638,0.441786,PSF-00177_20201117113429,0,0,0,128.79538,245.877029,0.47618,0.5,0.8,52.072803,42.92,42.77,31.19,31.95,101.16,156.9,156,0.6,273,4.095,11:32:03,11/17/2020,-0.2,0.003,0,-9999,2.576,0.141,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.44858,2.442329,1.642768,0.928521,0.213449,0.009557,0.233287,0.34269,128.79538,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113429,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
44,11:34:41,11/17/2020,auto g+f+bcode ,Niko,,TXNM0821.1,,,0.015337,2.921949,0.015257,0.422229,1.99115,1.979349,4.697882,2.706732,19.56879,19.685463,46.445507,0.441786,PSF-00177_20201117113441,0,0,0,109.041809,250.139587,0.564076,0.5,0.8,53.912182,43.57,43.31,31.23,31.71,101.15,156.7,156.1,0.4,239,4.095,11:32:03,11/17/2020,-0.2,0,0,-9999,0.003,-0.095,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449337,2.443236,1.641472,0.928964,0.213122,0.006031,0.234326,0.313051,109.041809,0.000504,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113441,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
45,11:35:07,11/17/2020,auto g+f+bcode ,Niko,,9031.6,,,0.402772,2.92174,0.353976,6.982074,2.210753,2.016003,4.143235,1.932482,19.930925,21.856291,40.961498,0.441786,PSF-00177_20201117113507,0,0,0,102.184296,259.568085,0.60633,0.5,0.8,61.159828,48.17,43.92,31.3,29.52,101.15,156.7,155.2,1,252,4.096,11:32:03,11/17/2020,-0.2,0.004,0.004,0.019,-0.53,-1.365,-3.655,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450178,2.449603,1.641251,0.926583,0.212472,-0.022104,0.236654,0.324436,102.184296,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113507,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
46,11:35:23,11/17/2020,auto g+f+bcode ,Niko,,9031.6,,,0.222692,2.922559,0.206925,4.231416,2.158732,2.040717,4.162584,2.003852,20.174553,21.341259,41.151367,0.441786,PSF-00177_20201117113523,0,0,0,131.633881,308.118591,0.572782,0.5,0.8,71.35379,46.93,44.36,31.34,29.6,101.15,156.8,154.5,1.5,311,4.095,11:32:03,11/17/2020,-0.2,0.002,0.001,0.011,-0.223,0.61,1.762,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450793,2.447884,1.642117,0.924832,0.212153,-0.021591,0.238059,0.375426,131.633881,0.000504,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113523,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
47,11:35:48,11/17/2020,auto g+f+bcode ,Niko,,9035.3,,,0.028372,2.922013,0.028099,0.702712,2.037367,2.017736,4.4855,2.448133,19.947367,20.141443,44.343719,0.441786,PSF-00177_20201117113548,0,0,0,102.477905,276.141632,0.628894,0.5,0.8,43.248058,44.13,43.7,31.41,30.9,101.15,156.7,156,0.5,172,4.095,11:32:03,11/17/2020,-0.2,0.004,0.003,-9999,-0.271,1.019,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449846,2.443974,1.641539,0.928622,0.211616,-0.00635,0.240294,0.255387,102.477905,0.000505,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113548,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
48,11:36:05,11/17/2020,auto g+f+bcode ,Niko,,9035.3,,,0.065181,2.921491,0.063758,1.55126,2.045854,2.002504,4.428104,2.38225,19.797422,20.225992,43.777702,0.441786,PSF-00177_20201117113605,0,0,0,107.105614,285.104858,0.624329,0.5,0.8,12.435362,44.21,43.27,31.45,30.67,101.15,156.7,155.9,0.5,50,4.095,11:32:03,11/17/2020,-0.2,0,0.003,-9999,-0.24,-0.107,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449222,2.444073,1.640988,0.928271,0.211265,-0.00967,0.241715,0.150309,107.105614,0.000504,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113605,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
49,11:37:05,11/17/2020,auto g+f+bcode ,Niko,,TX6704.7,,,0.318859,2.922626,0.287493,5.85371,2.132659,1.969371,4.128412,1.995753,19.470192,21.084541,40.815559,0.441786,PSF-00177_20201117113705,0,0,0,112.192513,296.432007,0.621524,0.5,0.8,19.173519,45.69,42.19,31.6,29.45,101.15,156.8,156.4,0.3,77,4.092,11:32:03,11/17/2020,-0.2,0,0.002,0.009,-8.129,1.399,-1.492,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.44766,2.446105,1.642188,0.929664,0.21002,-0.026546,0.24698,0.173822,112.192513,0.000509,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113705,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
50,11:37:20,11/17/2020,auto g+f+bcode ,Niko,,TX6704.7,,,0.311633,2.922263,0.281602,5.616826,2.090799,1.933999,4.047172,1.956373,19.119593,20.669716,40.010502,0.441786,PSF-00177_20201117113720,0,0,0,126.598122,309.456482,0.590902,0.5,0.8,37.423443,44.7,41.35,31.63,29.11,101.15,156.8,156.5,0.2,158,4.091,11:32:03,11/17/2020,-0.2,0,0.004,-9999,0.476,0.478,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446458,2.444726,1.641804,0.929785,0.209732,-0.031176,0.248315,0.243695,126.598122,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113720,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
51,11:38:17,11/17/2020,auto g+f+bcode ,Niko,,9035.9,,,0.494399,2.920698,0.422825,7.093606,2.236668,2.03869,3.882347,1.645679,20.154568,22.11179,38.381031,0.441786,PSF-00177_20201117113817,0,0,0,103.290436,277.951233,0.628386,0.5,0.8,66.411346,47.53,43.33,31.74,28.39,101.15,156.6,156.5,0.1,264,4.091,11:32:03,11/17/2020,-0.2,-0.002,0.001,0.015,-0.361,0.612,-0.091,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449234,2.448627,1.640153,0.929889,0.208849,-0.041207,0.252816,0.334796,103.290436,0.000515,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113817,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
52,11:38:38,11/17/2020,auto g+f+bcode ,Niko,,9035.9,,,0.461803,2.92256,0.398789,6.514415,2.312865,2.131443,3.914529,1.601664,21.069647,22.863037,38.69574,0.441786,PSF-00177_20201117113838,0,0,0,91.193321,267.303589,0.65884,0.5,0.8,64.105789,49.07,45.22,31.77,28.53,101.16,156.8,155.8,0.6,243,4.091,11:32:03,11/17/2020,-0.2,-0.006,-0.001,0.018,0.428,0.025,0.142,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.4519,2.450743,1.642118,0.928164,0.208606,-0.03986,0.254643,0.316761,91.193321,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113838,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
53,11:39:24,11/17/2020,auto g+f+bcode ,Niko,,V60-96.9,,,0.167224,2.920909,0.158169,3.546096,2.128995,2.02993,4.324558,2.195563,20.067175,21.046495,42.75106,0.441786,PSF-00177_20201117113924,0,0,0,110.865715,297.358276,0.627164,0.5,0.8,53.025429,45,42.91,31.84,30.26,101.16,156.6,156.4,0.1,211,4.089,11:32:03,11/17/2020,-0.2,0.004,0.003,-9999,0.603,-0.618,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448623,2.445096,1.640374,0.929633,0.208075,-0.019613,0.258601,0.289329,110.865715,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113924,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
54,11:39:51,11/17/2020,auto g+f+bcode ,Niko,,V60-96.9,,,0.153904,2.923181,0.146206,3.358796,2.013144,1.919369,4.264939,2.251795,18.97393,19.900938,42.161064,0.441786,PSF-00177_20201117113951,0,0,0,109.02858,306.214569,0.643947,0.5,0.8,54.365456,42.46,40.48,31.87,30.02,101.16,156.9,156.4,0.3,211,4.089,11:32:03,11/17/2020,-0.2,0.004,0.001,-9999,-0.451,-0.985,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.445166,2.441536,1.642775,0.929735,0.207758,-0.023073,0.260828,0.289065,109.02858,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117113951,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
55,11:40:21,11/17/2020,auto g+f+bcode ,Niko,,b42-34.4,,,0.012035,2.923501,0.011985,0.321294,1.944402,1.935429,4.568455,2.624053,19.135757,19.224472,45.16872,0.441786,PSF-00177_20201117114021,0,0,0,149.942642,320.203888,0.531728,0.5,0.8,53.990459,40.91,40.72,31.92,31.22,101.14,156.9,153.9,1.9,254,4.057,11:32:03,11/17/2020,-0.2,0.001,0.004,-9999,0.132,0.01,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.445498,2.439351,1.643115,0.923342,0.20741,-0.008755,0.263399,0.325874,149.942642,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114021,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
56,11:40:34,11/17/2020,auto g+f+bcode ,Niko,,b42-34.4,,,0.024989,2.924034,0.024777,0.661882,1.990336,1.971868,4.60408,2.613744,19.496086,19.67868,45.521065,0.441786,PSF-00177_20201117114034,0,0,0,169.287796,301.725616,0.438935,0.5,0.8,38.887989,41.83,41.44,31.94,31.36,101.14,157,154.8,1.4,221,4.088,11:32:03,11/17/2020,-0.2,0.003,0.001,0.009,-0.063,2.094,5.704,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446516,2.440636,1.643681,0.925464,0.20724,-0.007317,0.26444,0.298037,169.287796,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114034,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
57,11:41:18,11/17/2020,auto g+f+bcode ,Niko,,TX6704.10,,,0.346879,2.92287,0.31008,6.423703,2.16355,1.98446,4.193031,2.029481,19.620195,21.390842,41.45615,0.441786,PSF-00177_20201117114118,0,0,0,113.603355,300.218231,0.621597,0.5,0.8,73.497551,45.27,41.53,32.01,29.72,101.14,156.8,156.5,0.2,296,4.087,11:32:03,11/17/2020,-0.2,0,-0.001,0.008,0.028,1.343,0.974,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.44662,2.445432,1.642446,0.929912,0.206623,-0.028447,0.268176,0.361801,113.603355,0.00051,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114118,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
