SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,11:44:28,11/6/2020,auto g+f+bcode ,Niko,,V57-96.5,,,0.038101,2.922749,0.037611,1.039095,1.040795,1.011652,3.753979,2.713184,10.055783,10.345463,37.314411,0.441786,PSF-00177_20201106114428,0,0,0,121.843811,316.893341,0.615505,0.5,0.8,32.46022,27.25,26.49,28.11,27.81,100.6,156.8,156.6,0.1,132,4.091,11:44:13,11/6/2020,-0.13,0.001,0.002,-9999,-0.356,-0.853,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425231,2.420052,1.642318,0.9302,0.240994,-0.003534,0.295904,0.220904,121.843811,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106114428,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
10,11:45:50,11/6/2020,auto g+f+bcode ,Niko,,V57-96.10,,,0.501053,2.92208,0.427712,8.317333,1.231815,0.998878,3.145521,1.913705,9.929258,12.244747,31.267759,0.441786,PSF-00177_20201106114550,0,0,0,97.569824,181.352371,0.461988,0.5,0.8,25.531746,31.66,25.67,28.43,24.82,100.6,156.7,155.4,0.8,138,4.089,11:44:13,11/6/2020,-0.13,0,0.003,0.013,0.046,0.182,0.264,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423917,2.426601,1.64161,0.927216,0.237971,-0.042896,0.300703,0.226341,97.569824,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106114550,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
11,11:46:42,11/6/2020,auto g+f+bcode ,Niko,,V57-96.10,,,0.019074,2.921212,0.018951,0.528489,1.002763,0.98792,3.741775,2.739011,9.821448,9.969016,37.199017,0.441786,PSF-00177_20201106114642,0,0,0,111.60743,351.348267,0.682345,0.5,0.8,32.605053,25.58,25.2,28.56,27.76,100.59,156.6,156.6,0,119,4.087,11:44:13,11/6/2020,-0.13,0,0.002,-9999,0.332,0.899,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423162,2.417429,1.640694,0.930245,0.236752,-0.00965,0.304207,0.210249,111.60743,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106114642,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
12,11:47:22,11/6/2020,auto g+f+bcode ,Niko,,V57-96.10,,,0.138003,2.921555,0.131779,3.110081,1.1671,1.079912,3.486227,2.319127,10.735623,11.602372,34.657269,0.441786,PSF-00177_20201106114722,0,0,0,99.71595,307.677277,0.675907,0.5,0.8,24.091141,29.61,27.4,28.65,26.55,100.59,156.7,156.9,-0.1,89,4.087,11:44:13,11/6/2020,-0.13,0.002,0.003,-9999,-2.578,-1.279,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426542,2.423524,1.641056,0.930819,0.235908,-0.02516,0.307019,0.184133,99.71595,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106114722,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
13,11:48:10,11/6/2020,auto g+f+bcode ,Niko,,TX6704.6,,,0.157663,2.922746,0.149593,4.465683,1.283196,1.158283,4.203862,2.920665,11.515925,12.757839,41.795784,0.441786,PSF-00177_20201106114810,0,0,0,316.447723,296.652313,-0.066729,0.5,0.8,-35.318027,32.29,29.15,28.79,29.77,100.58,156.8,157.1,-0.2,1323,4.086,11:44:13,11/6/2020,-0.13,0.001,0.001,-9999,-2.291,-4.558,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.429177,2.427474,1.642314,0.931538,0.234593,0.011966,0.310844,1.245939,316.447723,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106114810,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
14,11:48:28,11/6/2020,auto g+f+bcode ,Niko,,TX6704.6,,,0.288825,2.921681,0.262841,5.998877,1.287705,1.119756,3.528546,2.240841,11.131795,12.801427,35.078239,0.441786,PSF-00177_20201106114828,0,0,0,122.124908,316.213501,0.61379,0.5,0.8,32.359135,32.29,28.08,28.85,26.76,100.59,156.7,157,-0.2,132,4.085,11:44:13,11/6/2020,-0.13,-0.001,0,0.014,-0.015,-0.021,0.056,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.427541,2.42746,1.641189,0.931116,0.23402,-0.025193,0.312316,0.220867,122.124908,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106114828,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
15,11:49:15,11/6/2020,auto g+f+bcode ,Niko,,CC12.9,,,0.762805,2.922311,0.604907,14.260372,1.654492,1.25689,3.959866,2.305374,12.49415,16.446527,39.363163,0.441786,PSF-00177_20201106114915,0,0,0,157.903793,181.417114,0.129609,0.5,0.8,86.031311,41.06,31.19,29.03,28.73,100.6,156.8,157.5,-0.4,1659,4.03,11:44:13,11/6/2020,-0.13,0,-0.001,0.012,-0.367,0.462,5.983,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.432199,2.440068,1.641855,0.932346,0.232348,-0.003664,0.316293,1.535255,157.903793,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106114915,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
16,11:49:35,11/6/2020,auto g+f+bcode ,Niko,,CC12.9,,,0.462615,2.921391,0.399373,11.115791,1.539702,1.229196,4.258921,2.719218,12.219073,15.305726,42.33667,0.441786,PSF-00177_20201106114935,0,0,0,273.421173,244.182587,-0.119741,0.5,0.8,-81.395279,38.01,30.34,29.13,29.99,100.6,156.7,157.2,-0.3,1699,4.083,11:44:13,11/6/2020,-0.13,0.004,0.002,0.007,-2.351,-4.86,-10.361,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.430912,2.435705,1.640883,0.931558,0.231515,0.010663,0.318197,1.569646,273.421173,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106114935,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
17,11:50:22,11/6/2020,auto g+f+bcode ,Niko,,2214.4.3,,,0.048877,2.92244,0.048073,2.247131,1.238508,1.175601,5.776693,4.538184,11.686771,12.312136,57.426678,0.441786,PSF-00177_20201106115022,0,0,0,91.373207,82.632423,-0.105779,0.5,0.8,-64.515625,30.21,28.67,29.33,35.41,100.59,156.8,155.6,0.7,1525,4.083,11:44:13,11/6/2020,-0.13,0,0,-9999,0.221,0.394,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428352,2.424287,1.641991,0.927658,0.22961,0.076964,0.322396,1.419389,91.373207,0.000481,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115022,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
18,11:50:36,11/6/2020,auto g+f+bcode ,Niko,,2214.4.3,,,0.037881,2.923445,0.037397,1.217462,1.221094,1.187031,4.404484,3.18339,11.799868,12.13847,43.783451,0.441786,PSF-00177_20201106115036,0,0,0,97.706078,154.080383,0.365876,0.5,0.8,23.942354,29.65,28.82,29.41,30.58,100.6,156.9,148.9,5.1,164,4.082,11:44:13,11/6/2020,-0.13,0,-0.001,-9999,0.083,0.107,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428567,2.423446,1.643055,0.910711,0.228917,0.014405,0.323548,0.248224,97.706078,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115036,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
19,11:51:14,11/6/2020,auto g+f+bcode ,Niko,,TX6704.1,,,0.120496,2.9231,0.115725,4.037887,1.321274,1.208398,4.725377,3.404103,12.013758,13.135956,46.979172,0.441786,PSF-00177_20201106115114,0,0,0,276.821503,263.241638,-0.051587,0.5,0.8,-3.597052,31.76,29.04,29.59,31.82,100.58,156.9,156.8,0,174,4.081,11:44:13,11/6/2020,-0.13,0.001,-0.002,-9999,-1.396,-4.263,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428867,2.426536,1.64269,0.930777,0.227316,0.027638,0.326721,0.257451,276.821503,0.000489,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115114,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
20,11:51:31,11/6/2020,auto g+f+bcode ,Niko,,TX6704.1,,,0.086161,2.921868,0.083693,2.406218,1.255301,1.187921,4.070817,2.815517,11.8093,12.479128,40.468601,0.441786,PSF-00177_20201106115131,0,0,0,119.794968,314.872375,0.619544,0.5,0.8,38.284355,30.03,28.42,29.67,29.21,100.59,156.7,156.8,-0.1,154,4.081,11:44:13,11/6/2020,-0.13,0.001,0.001,-9999,-0.059,-0.237,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.427904,2.423964,1.641387,0.93076,0.226583,-0.005643,0.328058,0.240386,119.794968,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115131,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
21,11:52:13,11/6/2020,auto g+f+bcode ,Niko,,URL:b42-34.6,,,0.159274,2.920303,0.151036,5.649008,1.386166,1.227978,5.028885,3.642719,12.206299,13.77871,49.987923,0.441786,PSF-00177_20201106115213,0,0,0,131.314514,147.768982,0.111353,0.5,0.8,8.154935,32.77,29.03,29.87,32.92,100.6,156.5,153.7,1.8,183,4.08,11:44:13,11/6/2020,-0.13,0.002,0.003,0.002,-1.281,-3.597,-13.373,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.4288,2.427978,1.639737,0.922796,0.224772,0.03806,0.331558,0.264995,131.314514,0.000477,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115213,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
22,11:52:29,11/6/2020,auto g+f+bcode ,Niko,,URL:b42-34.6,,,0.115436,2.922266,0.111049,3.733386,1.388952,1.284572,4.669275,3.280323,12.768854,13.806407,46.413345,0.441786,PSF-00177_20201106115229,0,0,0,112.18679,254.738327,0.5596,0.5,0.8,39.533619,32.68,30.22,29.96,31.6,100.6,156.8,154.5,1.4,177,4.08,11:44:13,11/6/2020,-0.13,-0.001,-0.001,-9999,0.058,0.268,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.430578,2.427828,1.641807,0.924909,0.22403,0.020433,0.332812,0.259426,112.18679,0.000504,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115229,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
23,11:53:13,11/6/2020,auto g+f+bcode ,Niko,,OCK1-S02.10,,,0.23478,2.923196,0.217325,7.468453,1.449554,1.241052,4.799029,3.349475,12.337601,14.410373,47.708332,0.441786,PSF-00177_20201106115313,0,0,0,223.124741,212.636948,-0.049323,0.5,0.8,-32.686806,33.65,28.81,30.19,32.09,100.59,156.9,157.1,-0.1,1657,4.079,11:44:13,11/6/2020,-0.13,0,0.002,-9999,-1.678,-2.952,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428407,2.429203,1.642792,0.931341,0.221972,0.023612,0.336639,1.532977,223.124741,0.000471,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115313,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
24,11:53:30,11/6/2020,auto g+f+bcode ,Niko,,OCK1-S02.10,,,0.387487,2.922702,0.342129,8.126872,1.341059,1.113854,3.670785,2.329726,11.073897,13.332756,36.494812,0.441786,PSF-00177_20201106115330,0,0,0,100.902557,235.625626,0.571767,0.5,0.8,32.163307,30.99,25.74,30.27,27.43,100.58,156.8,156.8,0,141,4.078,11:44:13,11/6/2020,-0.13,0.003,0.002,0.018,0.095,0.136,0.379,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423713,2.425292,1.642269,0.93078,0.221295,-0.034497,0.337864,0.228465,100.902557,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115330,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
25,11:54:05,11/6/2020,auto g+f+bcode ,Niko,,b42-34.2,,,0.158728,2.921324,0.150548,6.191164,1.305975,1.132654,5.306034,4.000059,11.261927,12.985243,52.757637,0.441786,PSF-00177_20201106115405,0,0,0,122.861626,128.602982,0.044644,0.5,0.8,30.904623,29.96,25.99,30.4,33.88,100.57,156.7,153,2.3,1731,4.076,11:44:13,11/6/2020,-0.13,0,0.001,-9999,-1.127,-1.282,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424065,2.423741,1.640813,0.921036,0.220178,0.043793,0.340438,1.596496,122.861626,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115405,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
26,11:54:19,11/6/2020,auto g+f+bcode ,Niko,,b42-34.2,,,0.158285,2.923447,0.150155,5.80446,1.286098,1.123843,5.051454,3.765356,11.174265,12.787549,50.22612,0.441786,PSF-00177_20201106115419,0,0,0,114.947319,115.816711,0.007507,0.5,0.8,5.116119,29.42,25.71,30.45,33,100.57,156.9,155.4,0.9,1704,4.077,11:44:13,11/6/2020,-0.13,0.002,0.003,-9999,-1.055,-2.616,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423632,2.422929,1.643058,0.92718,0.219746,0.031943,0.341508,1.573484,114.947319,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115419,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
27,11:55:03,11/6/2020,auto g+f+bcode ,Niko,,9025.8,,,0.088487,2.923364,0.085887,3.640492,1.178971,1.077097,5.304292,4.125321,10.710215,11.723206,52.743732,0.441786,PSF-00177_20201106115503,0,0,0,108.667732,102.346657,-0.061761,0.5,0.8,-40.898266,26.75,24.44,30.59,33.87,100.57,156.9,155.5,0.9,1655,4.076,11:54:36,11/6/2020,-0.13,0,0,0.002,-1.59,-3.673,-10.652,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.421639,2.418898,1.64297,0.927454,0.218495,0.041285,0.344731,1.531862,108.667732,0.000481,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201106115503,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
