SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
125,12:26:07,10/27/2020,auto g+f+bcode ,Niko,,C56-94.1,,,0.088804,2.922898,0.086186,2.69043,1.134104,1.057783,4.229775,3.095671,10.385747,11.135099,41.529663,0.441786,PSF-00177_20201027122607,0,0,0,110.632179,308.226593,0.641069,0.5,0.8,79.314133,23.59,22,32.12,29.87,101.85,156.9,156.1,0.5,309,3.833,12:16:02,10/27/2020,-0.01,-0.001,0.001,-9999,-0.714,-0.034,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.417591,2.413667,1.642476,0.928754,0.20578,-0.027897,0.433819,0.373592,110.632179,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027122607,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
126,12:26:38,10/27/2020,auto g+f+bcode ,Niko,,C56-94.1,,,0.086688,2.922539,0.084191,2.79311,1.089653,1.010363,4.37784,3.288187,9.920323,10.69884,42.984161,0.441786,PSF-00177_20201027122638,0,0,0,114.390137,317.725525,0.639972,0.5,0.8,92.274559,22.6,20.95,32.17,30.47,101.85,156.8,156.5,0.2,360,3.832,12:26:29,10/27/2020,-0.02,0.002,0.004,-9999,-0.081,-0.042,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.415917,2.412136,1.642095,0.92994,0.205326,-0.02123,0.435935,0.41761,114.390137,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027122638,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
127,12:27:13,10/27/2020,auto g+f+bcode ,Niko,,1149.7,,,0.174787,2.921459,0.16492,5.129769,1.103886,0.958166,4.189356,3.08547,9.408264,10.839092,41.135429,0.441786,PSF-00177_20201027122713,0,0,0,122.35701,281.8526,0.565883,0.5,0.8,104.453529,22.8,19.79,32.24,29.71,101.84,156.7,156.5,0.1,461,3.833,12:26:29,10/27/2020,-0.02,-0.002,0.004,-9999,-0.288,-0.692,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.41406,2.41245,1.640954,0.929862,0.204786,-0.031491,0.438008,0.50451,122.35701,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027122713,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
128,12:27:48,10/27/2020,auto g+f+bcode ,Niko,,1149.7,,,0.157007,2.923194,0.149004,5.055018,1.211317,1.06807,4.568371,3.357054,10.487336,11.893875,44.856663,0.441786,PSF-00177_20201027122748,0,0,0,143.234253,273.508423,0.476308,0.5,0.8,70.840721,24.95,22,32.29,31.22,101.84,156.9,156.6,0.2,372,3.776,12:26:29,10/27/2020,-0.02,-0.001,-0.004,0.001,4.495,3.538,8.987,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.417555,2.415741,1.642789,0.930157,0.20437,-0.013487,0.440118,0.427383,143.234253,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027122748,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
129,12:28:03,10/27/2020,auto g+f+bcode ,Niko,,1149.7,,,0.083908,2.921143,0.081565,2.738325,1.096269,1.01846,4.422558,3.32629,10.000789,10.764828,43.427387,0.441786,PSF-00177_20201027122803,0,0,0,110.378983,307.417267,0.640947,0.5,0.8,96.097946,22.55,20.95,32.31,30.65,101.84,156.6,156.2,0.3,375,3.832,12:26:29,10/27/2020,-0.02,0.001,0,-9999,-0.856,-1.517,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.415899,2.412052,1.640621,0.929053,0.204204,-0.020794,0.441065,0.429969,110.378983,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027122803,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
130,12:28:27,10/27/2020,auto g+f+bcode ,Niko,,C56-94.8,,,0.159713,2.921711,0.151435,5.130607,1.097992,0.952274,4.454256,3.356264,9.350708,10.781567,43.737888,0.441786,PSF-00177_20201027122827,0,0,0,145.973679,320.788269,0.544953,0.5,0.8,108.891502,22.55,19.55,32.35,30.78,101.84,156.7,156.5,0.1,500,3.831,12:26:29,10/27/2020,-0.02,0.002,0.001,-9999,0.025,-0.022,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.413661,2.412035,1.641221,0.929839,0.203933,-0.019674,0.442531,0.537277,145.973679,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027122827,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
131,12:28:56,10/27/2020,auto g+f+bcode ,Niko,,C56-94.8,,,0.149289,2.923845,0.142037,4.81567,1.115304,0.978788,4.473292,3.357988,9.611296,10.951822,43.925888,0.441786,PSF-00177_20201027122856,0,0,0,118.759987,279.421814,0.57498,0.5,0.8,69.986961,22.86,20.06,32.38,30.85,101.84,157,156.3,0.4,304,3.831,12:26:29,10/27/2020,-0.02,0,0.003,-9999,-0.18,-0.359,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.414465,2.412512,1.643479,0.929506,0.203658,-0.019183,0.4443,0.369288,118.759987,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027122856,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
132,12:29:10,10/27/2020,auto g+f+bcode ,Niko,,C56-94.8,,,0.26207,2.921523,0.240497,7.345879,1.105362,0.896722,4.135798,3.030436,8.805721,10.854545,40.613132,0.441786,PSF-00177_20201027122910,0,0,0,111.732956,288.24054,0.612362,0.5,0.8,71.701439,22.64,18.37,32.39,29.48,101.83,156.7,156.9,-0.1,293,3.831,12:26:29,10/27/2020,-0.02,0.001,0.002,0.011,1.754,0.596,-2.568,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411741,2.412178,1.641022,0.93084,0.203586,-0.036102,0.445081,0.359327,111.732956,0.000483,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027122910,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
133,12:29:37,10/27/2020,auto g+f+bcode ,Niko,,b42-34.5,,,0.119532,2.923313,0.114836,4.026981,1.005662,0.891344,4.480246,3.474583,8.753536,9.87621,43.998707,0.441786,PSF-00177_20201027122937,0,0,0,180.227631,312.419067,0.423122,0.5,0.8,56.107971,20.59,18.25,32.4,30.88,101.83,156.9,155.6,0.8,332,3.83,12:26:29,10/27/2020,-0.02,-0.001,-0.001,0.002,0.161,1.955,11.289,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411546,2.408966,1.642916,0.927665,0.203515,-0.019072,0.446233,0.3927,180.227631,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027122937,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
134,12:30:02,10/27/2020,auto g+f+bcode ,Niko,,b42-34.5,,,0.151778,2.92171,0.144283,4.465833,1.045405,0.918511,4.117404,3.071999,9.019839,10.265952,40.433201,0.441786,PSF-00177_20201027123002,0,0,0,120.293495,295.728577,0.59323,0.5,0.8,74.107162,21.39,18.8,32.41,29.41,101.83,156.7,155.4,0.8,312,3.83,12:26:29,10/27/2020,-0.02,0.001,-0.003,-9999,0.492,2.361,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412432,2.410229,1.64122,0.927215,0.203453,-0.037256,0.447516,0.376173,120.293495,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123002,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
135,12:30:15,10/27/2020,auto g+f+bcode ,Niko,,b42-34.5,,,0.139888,2.922714,0.133499,4.193421,1.050584,0.931528,4.167432,3.116848,9.147443,10.316553,40.923477,0.441786,PSF-00177_20201027123015,0,0,0,129.161957,300.069824,0.56956,0.5,0.8,57.991951,21.5,19.07,32.41,29.62,101.83,156.8,155.9,0.6,255,3.83,12:26:29,10/27/2020,-0.02,0,-0.001,-9999,-0.333,-1.423,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412868,2.410401,1.642281,0.928473,0.203476,-0.034662,0.448154,0.326479,129.161957,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123015,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
136,12:30:47,10/27/2020,auto g+f+bcode ,Niko,,V57-96.8,,,0.487811,2.920846,0.418001,11.339995,1.255221,0.93345,3.947278,2.692058,9.166526,12.326326,38.762466,0.441786,PSF-00177_20201027123047,0,0,0,123.836517,268.460144,0.538715,0.5,0.8,87.364204,25.68,19.1,32.41,28.68,101.83,156.6,157,-0.2,405,3.829,12:26:29,10/27/2020,-0.02,-0.003,0,0.012,0.097,-0.045,-0.194,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412916,2.416834,1.640308,0.931095,0.203413,-0.046179,0.450111,0.456298,123.836517,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123047,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
137,12:31:10,10/27/2020,auto g+f+bcode ,Niko,,V57-96.8,,,0.356638,2.922329,0.317848,9.199847,1.176326,0.915378,4.048247,2.871921,8.988832,11.551297,39.753006,0.441786,PSF-00177_20201027123110,0,0,0,116.211533,269.786591,0.569246,0.5,0.8,131.402313,24.07,18.73,32.41,29.11,101.83,156.8,156.5,0.2,577,3.828,12:26:29,10/27/2020,-0.02,0.002,0.003,0.028,0.615,1.396,-3.166,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412319,2.414371,1.641874,0.929868,0.203414,-0.040888,0.451354,0.603996,116.211533,0.000479,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123110,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
138,12:31:28,10/27/2020,auto g+f+bcode ,Niko,,V57-96.8,,,0.273262,2.921736,0.249891,7.134765,1.094223,0.891595,3.92996,2.835737,8.755552,10.745379,38.592583,0.441786,PSF-00177_20201027123128,0,0,0,106.700775,271.445618,0.606917,0.5,0.8,106.761818,22.4,18.25,32.41,28.6,101.83,156.7,156.8,-0.1,440,3.77,12:26:29,10/27/2020,-0.02,0.003,0.004,-9999,-1.647,-3.078,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411546,2.411794,1.641247,0.930751,0.203477,-0.046996,0.452343,0.485847,106.700775,0.000493,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123128,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
139,12:31:53,10/27/2020,auto g+f+bcode ,Niko,,CC12.2,,,0.796785,2.922392,0.626084,13.953363,1.343955,0.948842,3.558956,2.215001,9.317176,13.19699,34.947227,0.441786,PSF-00177_20201027123153,0,0,0,114.534256,278.71228,0.589059,0.5,0.8,80.665016,27.53,19.43,32.39,26.9,101.84,156.8,157.2,-0.2,342,3.803,12:26:29,10/27/2020,-0.02,-0.001,0.002,0.012,0.1,-0.29,0.157,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.413464,2.419625,1.641941,0.931553,0.203583,-0.06719,0.453888,0.402022,114.534256,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123153,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
140,12:32:28,10/27/2020,auto g+f+bcode ,Niko,,CC12.2,,,0.093956,2.921328,0.091028,3.197689,0.996346,0.90541,4.477538,3.481192,8.890933,9.783897,43.968445,0.441786,PSF-00177_20201027123228,0,0,0,156.493668,340.832581,0.540849,0.5,0.8,65.069023,20.42,18.55,32.38,30.87,101.84,156.7,156.3,0.2,301,3.827,12:26:29,10/27/2020,-0.02,0.003,0.005,0,0.647,2.246,13.034,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412043,2.408697,1.640816,0.929395,0.203647,-0.018995,0.455982,0.366252,156.493668,0.000493,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123228,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
141,12:32:52,10/27/2020,auto g+f+bcode ,Niko,,CC12.2,,,0.280334,2.922177,0.255795,7.154292,1.140655,0.937632,3.91811,2.777455,9.207406,11.201062,38.475269,0.441786,PSF-00177_20201027123252,0,0,0,122.734665,296.509613,0.586069,0.5,0.8,49.7658,23.37,19.21,32.39,28.55,101.83,156.8,156.8,0,212,3.827,12:26:29,10/27/2020,-0.02,0.002,-0.004,0.009,-1.732,-3.406,-8.364,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.413102,2.413303,1.641713,0.930674,0.203615,-0.047408,0.457337,0.290118,122.734665,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123252,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
142,12:33:26,10/27/2020,auto g+f+bcode ,Niko,,Vru42.2,,,0.430826,2.923469,0.37549,9.716563,1.166658,0.891268,3.738441,2.571784,8.751868,11.456072,36.709869,0.441786,PSF-00177_20201027123326,0,0,0,102.955696,257.144104,0.599619,0.5,0.8,171.808746,23.9,18.25,32.39,27.74,101.84,156.9,157.1,-0.1,716,3.826,12:26:29,10/27/2020,-0.02,-0.003,-0.002,-9999,-0.188,-0.501,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411557,2.414113,1.643081,0.931344,0.203577,-0.057172,0.459169,0.723796,102.955696,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123326,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
143,12:33:53,10/27/2020,auto g+f+bcode ,Niko,,Vru42.2,,,0.205772,2.922573,0.192237,5.923805,1.039228,0.871008,4.098095,3.058867,8.553236,10.205142,40.242996,0.441786,PSF-00177_20201027123353,0,0,0,109.703781,231.721756,0.526571,0.5,0.8,135.803391,21.3,17.85,32.38,29.33,101.83,156.8,156.6,0.1,645,3.826,12:26:29,10/27/2020,-0.02,-0.002,-0.004,0.009,-0.658,-0.254,-2.242,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.410898,2.410081,1.642132,0.930159,0.203648,-0.03794,0.460515,0.662215,109.703781,0.000489,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123353,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
144,12:34:08,10/27/2020,auto g+f+bcode ,Niko,,Vru42.2,,,0.132747,2.920738,0.126976,3.898817,1.022938,0.912039,4.071676,3.048738,8.955758,10.044735,39.981796,0.441786,PSF-00177_20201027123408,0,0,0,106.856705,277.61792,0.615094,0.5,0.8,18.184568,20.97,18.7,32.38,29.21,101.84,156.6,156.3,0.2,74,3.825,12:26:29,10/27/2020,-0.02,-0.002,-0.004,-9999,0.623,-1.08,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412279,2.409574,1.640195,0.92944,0.203717,-0.039197,0.461302,0.171057,106.856705,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123408,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
145,12:35:30,10/27/2020,auto g+f+bcode ,Niko,,9035.1,,,0.1663,2.92251,0.157347,5.308604,1.108941,0.958281,4.451005,3.342064,9.409809,10.889213,43.706505,0.441786,PSF-00177_20201027123530,0,0,0,123.781799,263.213409,0.529728,0.5,0.8,65.016373,22.74,19.65,32.37,30.76,101.84,156.8,156.6,0.1,307,3.824,12:26:29,10/27/2020,-0.02,0.003,0.003,-9999,0.34,0.043,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.413809,2.412329,1.642065,0.930128,0.20373,-0.020152,0.465864,0.371471,123.781799,0.000483,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123530,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
146,12:35:43,10/27/2020,auto g+f+bcode ,Niko,,9035.1,,,0.145331,2.92248,0.138446,4.89849,1.040335,0.901215,4.544822,3.504487,8.84934,10.215415,44.627193,0.441786,PSF-00177_20201027123543,0,0,0,125.92363,276.652344,0.544831,0.5,0.8,69.678062,21.33,18.48,32.38,31.13,101.84,156.8,156.7,0.1,320,3.824,12:26:29,10/27/2020,-0.02,0,-0.001,-9999,-0.4,-0.489,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411921,2.410135,1.642034,0.930448,0.203722,-0.015633,0.466664,0.382557,125.92363,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123543,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
147,12:35:53,10/27/2020,auto g+f+bcode ,Niko,,9035.1,,,0.118414,2.92289,0.113803,3.966612,1.036663,0.924042,4.489923,3.45326,9.073626,10.179501,44.088768,0.441786,PSF-00177_20201027123553,0,0,0,131.869919,293.507324,0.55071,0.5,0.8,83.192459,21.25,18.94,32.38,30.92,101.84,156.8,156.6,0.2,378,3.824,12:26:29,10/27/2020,-0.02,0,0.002,-9999,-0.542,-0.384,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412673,2.410011,1.642467,0.930067,0.203699,-0.018313,0.467348,0.432406,131.869919,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123553,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
148,12:36:14,10/27/2020,auto g+f+bcode ,Niko,,T48.1,,,0.176118,2.922197,0.166107,5.340602,1.072907,0.921254,4.261262,3.188356,9.046695,10.535916,41.84549,0.441786,PSF-00177_20201027123614,0,0,0,152.367355,314.953918,0.516223,0.5,0.8,130.939743,21.98,18.88,32.39,30,101.83,156.8,151.3,3.5,634,3.799,12:26:29,10/27/2020,-0.02,0.001,0.003,0.015,0.446,0.588,-0.11,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412563,2.411153,1.641734,0.916792,0.203624,-0.029689,0.468745,0.653069,152.367355,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123614,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
149,12:36:37,10/27/2020,auto g+f+bcode ,Niko,,T48.1,,,0.34049,2.922679,0.304963,9.713359,1.114398,0.838806,4.271988,3.15759,8.237355,10.943764,41.952362,0.441786,PSF-00177_20201027123637,0,0,0,147.756454,290.205353,0.490856,0.5,0.8,89.02494,22.82,17.18,32.4,30.05,101.83,156.8,154.3,1.6,453,3.764,12:26:29,10/27/2020,-0.02,0.001,0.001,0.015,-0.712,1.221,-0.286,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.409799,2.412455,1.642244,0.924214,0.203553,-0.029263,0.47004,0.497588,147.756454,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123637,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
150,12:37:06,10/27/2020,auto g+f+bcode ,Niko,,T48.1,,,0.23462,2.9233,0.217189,6.640482,1.031085,0.84261,4.066633,3.035548,8.27451,10.12535,39.934723,0.441786,PSF-00177_20201027123706,0,0,0,109.290718,295.63736,0.630322,0.5,0.8,86.083015,21.09,17.23,32.42,29.19,101.83,156.9,153.8,2,341,3.822,12:36:55,10/27/2020,0.02,-0.001,-0.002,0.009,-0.559,-0.906,-1.994,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.409889,2.40969,1.642902,0.923156,0.20338,-0.039988,0.471666,0.401229,109.290718,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123706,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
151,12:37:31,10/27/2020,auto g+f+bcode ,Niko,,T48.8,,,0.817611,2.923839,0.63894,16.225019,1.356049,0.897229,3.87546,2.519412,8.81105,13.316792,38.05814,0.441786,PSF-00177_20201027123731,0,0,0,147.863388,229.155777,0.354747,0.5,0.8,79.935982,27.72,18.34,32.43,28.36,101.83,157,152.8,2.6,563,3.822,12:36:55,10/27/2020,0.02,0.005,0.003,0.013,1.255,2.428,3.989,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411691,2.419847,1.643473,0.920572,0.203297,-0.050185,0.473203,0.592158,147.863388,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123731,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
152,12:38:01,10/27/2020,auto g+f+bcode ,Niko,,T48.8,,,0.900859,2.921956,0.688569,16.213436,1.341422,0.882167,3.680109,2.338686,8.662923,13.172832,36.138847,0.441786,PSF-00177_20201027123801,0,0,0,176.950333,296.995636,0.404199,0.5,0.8,99.234932,27.43,18.04,32.42,27.47,101.83,156.7,152,3,614,3.821,12:36:55,10/27/2020,0.02,0.001,0.002,0.018,0.142,-0.87,-4.594,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411199,2.419411,1.64148,0.918488,0.203333,-0.060777,0.47507,0.635561,176.950333,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123801,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
153,12:38:22,10/27/2020,auto g+f+bcode ,Niko,,T48.8,,,0.687177,2.923706,0.556402,13.678769,1.265893,0.878668,3.708312,2.442419,8.628282,12.430732,36.414635,0.441786,PSF-00177_20201027123822,0,0,0,126.618866,287.961243,0.560292,0.5,0.8,76.428696,25.9,17.97,32.42,27.6,101.84,157,150.9,3.8,341,3.821,12:36:55,10/27/2020,0.02,0.004,0.003,0.017,-0.208,-1.569,-5.896,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411098,2.417102,1.643333,0.91588,0.203401,-0.059109,0.476327,0.400882,126.618866,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123822,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
154,12:38:51,10/27/2020,auto g+f+bcode ,Niko,,9031.2,,,0.490919,2.921992,0.420304,10.760557,1.225726,0.920581,3.76892,2.543194,9.040038,12.036543,37.010521,0.441786,PSF-00177_20201027123851,0,0,0,133.41951,283.112518,0.52874,0.5,0.8,77.012131,25.08,18.84,32.41,27.88,101.83,156.7,156.7,0.1,364,3.82,12:36:55,10/27/2020,0.02,0,0.001,0.019,0.048,0.306,-0.454,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412498,2.415866,1.641517,0.930286,0.203443,-0.055714,0.478007,0.420765,133.41951,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027123851,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
