"","Date","Code_Date","Genotype","rep","A","Ci","E","CO2_s","gsw_6800","Pa","Qin","RHcham","Tleaf","Fo","Fm","Fv/Fm","Adark","Fs","Fm'","6800_licor_id","ID","Treatment","Time","Rep"
"46","10.26","b40-14.2_10.26","b40-14","_2","12.185155088983102","241.32633872845068","3.4078470987188481E-3","383.83425806451601",0.152402669236957,"101.851709677419","1299.97032258065","62.176162948056991","36.704219354838699",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",970.732230769231,1283.91,"68C-812148|68H-982138","b40-14.2","Drought","15:49:43",1
"47","10.26","T52.6_10.26","T52","_6","11.057213498656909","244.93511529373637","7.681573289883014E-3","383.18309677419398",0.159883071486339,"101.93729032258101","1299.9770967741899","20.469533527009649","36.742454838709698",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",756.824115384615,1128.62,"68C-811897|68H-711887","T52.6","Control","15:51:34",1
"48","10.26","TX6704.3_10.26","TX6704","_3","14.116593294804861","262.56868515817473","4.507308541355259E-3","381.00896666666699",0.217622562246906,"101.85299999999999","1299.96333333333","64.312915272434921","36.6542733333333",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1156.0352,1508.94,"68C-812148|68H-982138","TX6704.3","Drought","15:52:26",1
"49","10.26","OCK1-SO2.4_10.26","OCK1-SO2","_4","9.8681446870743414","250.99990429393563","7.4882046694751108E-3","384.69045161290302",0.150111440465015,"101.93803225806499","1299.9838709677399","19.964809113945613","37.161870967741898",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",680.431384615384,938.99,"68C-811897|68H-711887","OCK1-SO2.4","Drought","15:54:15",1
"50","10.26","9025.10_10.26","9025","_10","10.917239089796555","269.20240144506818","3.6646639072386508E-3","385.18849999999998",0.171740893737474,"101.850766666667","1300.01866666667","62.538626886304506","36.468313333333299",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1054.2428,1352.11,"68C-812148|68H-982138","9025.10.","Control","15:54:28",1
"51","10.26","9035.2_10.26","9035","_2","10.074372180610567","251.67542973242425","3.1828286264209021E-3","386.45273333333301",0.13449177682492,"101.8531","1300.0319999999999","61.298647330093338","36.916343333333302",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1123.22153846154,1375.3,"68C-812148|68H-982138","9035.2","Drought","15:56:50",1
"52","10.26","C56-94.6_10.26","C56-94","_6","9.0244368965374555","230.86158445462922","2.4112267659453642E-3","388.01503333333301",0.101088464494065,"101.85703333333301","1300.0236666666699","59.634131852788066","36.630299999999998",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1103.7252,1375.75,"68C-812148|68H-982138","C56-94.6","Control","15:58:44",1
"53","10.26","ANU65.3_10.26","ANU65","_3","7.1551758641861083","275.48200375450512","7.0333252034740284E-3","388.12616129032301",0.13775513500616,"101.922935483871","1299.99774193548","18.578385984066685","37.308954838709703",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",489.715076923077,630.75,"68C-811897|68H-711887","ANU65.3","Drought","15:58:55",1
"54","10.26","T52.1_10.26","T52","_1","14.014106208652986","274.02900484688701","4.9963322335850012E-3","380.880516129032",0.243485191961626,"101.86570967741901","1299.97903225806","64.825550748354942","36.769596774193502",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1527.03538461538,1993.13,"68C-812148|68H-982138","T52.1","Drought","16:01:08",1
"55","10.26","9031.4_10.26","9031","_4","15.975167009214232","279.68467992727398","5.7613826853476942E-3","378.22754838709699",0.304277875642458,"101.86270967741901","1299.98322580645","66.482939815833632","36.6567935483871",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1096.0712,1517.09,"68C-812148|68H-982138","9031.4","Drought","16:03:32",1
"56","10.27","NY1.8_10.27","NY1","_8","9.0963783524192703","237.01860033603805","3.3331080880769611E-3","387.43574193548397",0.109725652417969,"101.926612903226","1300.00903225806","46.554942843702591","35.552983870967701",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",795.93144,1028.34,"68C-812148|68H-982138","NY1.8","Control","11:41:13",1
"57","10.27","NY1.8_10.27","NY1","_8","7.6607972969435663","232.2358683621361","1.9896005384351738E-3","389.84458064516099",0.0852009649197806,"101.92161290322601","1299.96258064516","60.05425104153057","35.811851612903197",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",703.91604,890.29,"68C-812148|68H-982138","NY1.8","Control","11:45:56",2
"58","10.27","NY1.8_10.27","NY1","_8","8.5993338667576555","231.96578551094197","2.3007447281984434E-3","388.58145161290298",0.0966186181151379,"101.916677419355","1300.0038709677401","59.880092611808919","36.062461290322602",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",700.0485,894.64,"68C-812148|68H-982138","NY1.8","Control","11:49:51",3
"59","10.27","1149.1_10.27","1149","_1","7.8071009810516152","205.9454847625245","1.9799734776118163E-3","389.69180645161299",0.0739842180216757,"101.903709677419","1299.9896774193601","56.690736288163002","36.748219354838703",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",752.196538461539,1008.26,"68C-812148|68H-982138","1149.1","Drought","12:10:19",1
"60","10.27","1149.1_10.27","1149","_1","10.557407631990444","218.76245974826531","2.7276169052758729E-3","386.05738709677399",0.110793025538382,"101.89764516129","1300.01193548387","58.786315076621641","36.432019354838701",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",887.16076,1202.67,"68C-812148|68H-982138","1149.1","Drought","12:13:43",2
"61","10.27","TXNM0821.9_10.27","TXNM0821","_9","5.6949964696606958","204.57733523928349","1.4170684411381627E-3","392.48316666666699",0.0525335335059177,"101.8817","1300.0440000000001","55.76848801700465","36.473390000000002",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",790.999576923077,1025.7,"68C-812148|68H-982138","TXNM0821.9","Control","12:20:47",1
"62","10.27","TXNM0821.9_10.27","TXNM0821","_9","7.2787178081014723","201.50201858135557","1.7296401474803695E-3","390.45338709677401",0.0666755486789648,"101.87851612903199","1299.9980645161299","56.859372289154507","36.260364516129002",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",872.873269230769,1085.99,"68C-812148|68H-982138","TXNM0821.9","Control","12:23:27",2
"63","10.27","9031.9_10.27","9031","_9","12.4154946272669","244.41152163942695","3.4534119937265437E-3","383.49430000000001",0.159264299855312,"101.8588","1299.99933333333","61.052080408443842","35.648633333333301",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",777.466153846154,1071.97,"68C-812148|68H-982138","9031.9","Control","12:28:31",1
"64","10.27","9031.9_10.27","9031","_9","11.948761735659616","254.72533855918468","3.6920400650935973E-3","383.96474193548403",0.166869938318472,"101.85335483871","1300.0525806451601","60.63638384833002","35.899912903225797",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",782.639423076923,1052.17,"68C-812148|68H-982138","9031.9","Control","12:32:24",2
"65","10.27","T52.4_10.27","T52","_4","7.9691692289553639","249.16398047473615","2.5909133883447824E-3","389.22770000000003",0.1021278966062,"101.849066666667","1299.99033333333","57.773697493116828","36.380756666666699",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",875.26324,1110.3,"68C-812148|68H-982138","T52.4","Drought","12:37:59",1
